review_score,review_comment_message
4,o problema foi com os Correios que continua com um serviço vergonhoso.
3,A tela do encosto veio furada. A cadeira parece frágil e pende para os lados quando se senta nela. 
5,Produto entregue antes do prazo!
5,Muito bom. Redomendo
3,"Produto compatível com seu valor, muito bonito e barato, simples, mas um bom custo benefício. "
5,Show
4,sempre gostei de comprar nas lannister. uma emprese séria que se preocupa com o cliente.
5,Amei a atenção dada pelo fornecedor!!
1,Comprei esse celular na targaryen.mas não é produto nacional e sim da china.quero o cancelamento aguardo o número de postagem é o estorno no cartão.targaryen nunca mais compro nada.
1,Nao recebi as duas colchas estou sem a colcha fantasy
5,Produto entregue antes do prazo. Recomendo com certeza  
5,"OK,RECEBI OSPRODUTOS COM QUALIDADE E ANTES DO TEMPO, SUPER RECOMENDO"
5,tava uma cor no site e o produto veio outra . Mas ele veio em perfeito estado
1,Não recomendo essa loja pois me vendeu uma mochila q não tinha no estoque.
5,Farei novos pedidos;
1,Meu produto nem até a minha casa chegou e não me mandaram nenhuma informação sobre qual correio o mesmo se encontra!!! 
5,15 Antes dias antes do prazo!!! Peça impecável sem defeitos. Bem embalado.
3,"Fiz essa compra e recebi meu pedido em dois dias separados, até fiz uma reclamação achando que estava faltando o produto. Acho q deveria ter sido avisado para não criar uma nova situação."
5,Parabéns pelo trabalho.. 
5,Apesar da demora apresentada ao validar o pagamento o restante do processo correu muito rápido.
3,Bom
5,Recebi no prazo 
4,Chegou antes do prazo esperado .  Produto bom e muito bonito!
5,"Recebi o produto antes do prazo previsto, veio tudo em ordem. Recomendo."
5,Parabéns!!!
5,Recebi antes dá data combinada.
1,O produto chegou no prazo! Mas o material é inferior não compensa o valor. Não recomendo 
4,Fui muito bem atendido e a entrega veio no prazo.
1,"A capa na verdade é um edredon bem fino. Comprei para proteger do xixi do meu cão. Não resolveu, pois o liquido foi absorvido e atingiu o sofá. "
4,"A peça entregue é exatamente igual a das fotos, a impressão imediata foi muito boa,mas ainda estou avaliando o produto!!!!"
1,"Comprei o produto em Março, praticamento quase em Junho ainda não chegou."
4,A loja compriu com o prazo de entrega no prazo. ok
4,Produto de qualidade.
5,Tudo perfeito.
5,Recomendo.
4,"nao consigo dizer precisamente porque o fogao chegou para meu inquilino e nao tenho contaot com ele, so atraves do corretor. aparentemente ocorreu tudo ok."
5,Recebi o produto antes do prazo. Excelente mercadoria
4,"A foto mostrava a cabeça com as lâminas (kiy completo), mas vieram somente as lâminas e o metal que impede a lâmina tocar no rosto."
5,"Apesar da greve dos correios, o produto chegou no prazo e bem embalado. "
3,Tive problema com o produto e já abri uma reclamação com o stark
4,Produto bom
5,"Estou satisfeito com o atendimento,e a agilidade na entrega. obrigado!"
5,"Chegou muito antes do prazo, ainda n usei o produto mas chegou td certinho. "
4,"Produto entregue no prazo, conforme combinado."
5,"Entrega no prazo, produto correto! Recomendo"
1,Não vi nem a cor dele
4,Bom 
2,"Não entendo o que está acontecendo, me parecia uma compra e um produto bem simples."
5,"Produto muito bom, e chegou dentro do prazo."
1,recebi somente 1 controle Midea Split ESTILO.  Faltou Controle Remoto para Ar Condicionado Consul
5,produto de otima qualidade
1,"Recebi o produto diferente do que estava na oferta, já solicitei o reembolso do meu valor e até agora não obtive nenhuma resposta para solução."
1,"Encomendei três jogos de banheiro e só recebi o amarelo até agora, ficou faltando dois."
5,tudo correto e bom preço
5,Tudo ok
2,Após efetuar duas compras de um mesmo produto recebi informações que não procediam.
1,Produto entregue com avaria e não tem estoque para repor
5,O produto chegou antes do prazo previsto.
1,"Não recebi o produto, pois não havia mais deste no estoque. Assim, espero re-embolso na próxima tarifa do cartão de crédito."
5,Excelente muito satisfeita
3,Produto veio amassado
5,bom produto
1,"10 dias após efetuar a compra, gerar o boleto e pagar, recebo um e-mail cancelando a compra por falta do produto.  Para o estorno do valor me obrigaram a ir em uma agência bancaria e retirar o valor! "
5,"Além de linda chegou com uma semana, bem antes do prazo estipulado para entrega. "
1,"Bom quero devolver o produto já solicitei duas devolução porém não me deram retorno até agora, estou indignado com isso "
1,O produto veio faltando controle.  Só foi entregue o console e os cabos.  Não estou satisteito.  Não sem com quem reclamo sobre isso.
4,demora muito pr entregar
1,"Comprei há muito tempo já! Comprei dois ao mesmo tempo, sei lá porque eles enviaram os dois filtros separados. Chegou apenas um, o outro não chegou até hoje e ainda não obtive nenhuma resposta da loja"
3,"Na minha opinião não veio exatamente o que pede, pois não vei os dois conectores vermelhos,,,mas deu certo"
5,"Ótima compra chegou 2 semanas antes da data estimada, veio muito bem embalada.  Amei a compra."
3,"Achei o prazo razoável de entrega, entretanto, o período entre o pagamento e a emissão da nota fiscal demorou muito. Isso poderia melhorar!"
1,"Produto com qualidade ruim, amassado e descascando. Não recomendo!"
5,Veio mais rápido que o prazo
4,"O produto foi entregue no prazo, chegou sem nenhum defeito, porém o celular não carrega quando está com a capa."
2,Microfone nao tem o desempenho esperado 
5,Muito bom 
5,Recomendo.
5,"Ainda não usei o produto, mas em relação à entrega, chegou muito antes do esperado. "
1,"Ainda não recebi meu produto, não sei porque?  Sempre comprei nas Lojas lannister e entregaram no prazo. A Loja e terceirizada, mais comprei confiando nas Lojas lannister.Espero resposta."
5,Produto entregue adequadamente acondicionado e no prazo reportado.
3,Na embalagem não vieram os parafusos de fixação do assento e do encosto da cadeira.   Tenho parafusos em casa então não é um problema grave. Comprarei outro produto para ver se foi um problema pontual
4,Recomendo.
5,tudo joia
5,Bom recomendo
1,O produto não foi entregue até o momento
1,"Não recebi o produto, na hora da compra não percebi que não era das lannister. Odeio entregas pelo correio, péssimo."
5,compraria novamente
5,A minha entrega chegou antes do prazo estabelecido o relógio foi do meu agrado muito obrigada estou muito feliz bjs.    
4,Comprem nas lannister entrega certaaaa
1,"Até agora nao recebi.Comprei este aparelho por questao de saude,portanto nao recomendo esta loja."
5,"muito legal, entrega no prazo e com qualidade."
5,Nota dez
5,Produto de ótima qualidade e entrega turbo!
4,Mercadoria boa e bem embalado nota mil
1,"o produto entregue é de péssima qualidade. ontem, quando recebi, imediatamente solicitei o cancelamento e devolução dos produtos, bem como o imediato estorno do cartão de crédito. aguardo retorno."
5,"Ainda não testei porque estava viajando, porém esta perfeito de aparência e de embalagem. Foi entregue muito antes do prazo. Vou comprar outros oportunamente."
5,Tudo ok.
4,"Ainda não terminamos de monta-las, mas eu acho que está tudo correto, recomendo a loja."
5,Chegou bem antes do prazo final.
1,"Fiz a instalação como dizia no manual, porém o aparelho não funcionou."
4,Produto entregue antes do prazo!!! 
1,Eu comprei o pendente na cor AMARELO e ele veio inox.
4,Loja otima
5,Tudo de bom.
5,Eubrecomendo
1,NÃO VEIO O 1 KG DE COLA
4,"Produto de acordo com o anunciado , entrega rápida , gostei."
4,A entrega poderia ser mais rápida
5,Esse creme é maravilhoso 
1,"Recebinum email, nele constava que houve um problema no transporte da minha encomenda, porém quando pedi um exclarecimento, simplesmente ignoraram."
5,Produto e parceiro muito bons! Recomendo!
5,"Já fiz várias compras e jamais tive problemas, considero o trabalho do site excelente."
3,"produto entregue, mais os vendedores deveriam ser mais atenciosos."
4,Chegou antes do prazo previsto.
5,"Eu adorei veio ate antes do tempo,Eu recomendo sim....."
1,"Não recebi o produto, não obtive nenhuma resposta da targaryen apesar de ter enviado dois emails à empresa e os atendentes da lannister não resolvem nada."
5,Super indico! Espremedor potente e lindo!
1,Foi cancelado este produto
2,Não foi entregue
3,Loja boa!
5,Chegou bem antes do prazo em perfeita condições conforme o meu pedido
3,Bom custo benefício.
5,O produto chegou antes do prazo estou muito satisfeita
5,Otimo 
3,Apenas não recebi emails de confirmação de compra nem andamento do pedido. Nem da stark e nem da loja.
5,Atendimento no prazo e produto correto
4,"Produto de boa qualidade, entregue no prazo combinado. A lannister está d parabéns"
2,"Entrei em contato com o Vendedor ((RPGrupo) que prometeu a substituição. Como o prazo para avaliação pelas lannister termina amanhã, estou registrando o problema ocorrido e a pendência de solução."
1,Sai mto rapido
5,"Recebido antes do prazo, recomendo."
5,parabens chegou em tempo abel
5,Ótimo prazo de entrega!
5,Muita rapidez e ótimos produtos.
5,muito bom o produto
5,"Produto muito bonito , muito bem acabado pintura linda conforme o que descreve no anuncio . Entrega dentro do prazo e muito bem embaladas com NF ."
1,Demorou para fazer a confirmação e o pedido
4,.
5,"PESSOAL O PRODUTO É DE ÓTIMA QUALIDADE, A CARTEIRA É MUITO BONITA E DE MATERIAL RESISTENTE, INDICO A TODOS, ESSA LOJA ME SURPREENDEU."
1,Comprei 2 duas unidades da luminária pendente mas só 1 um foi entrega aguardo retorno..
5,Tudo certo produto ótimo e ainda foi entregue muito antes do prazo 
3,"Olá, o pedido não veio inteiro, recebi um produto num dia, liguei, abri reclamação, fiquei com medo de não receber, porém.no dia seguinte recebi."
5,ok
5,Recomendo 
5,Entrega antes do prazo
5,"Ótimo produto entrega muito rápida,recomendo"
5,"Linda mesa com um tamanho ideal,muito util e pratica"
1,Produto totalmente diferente do da foto não gostei pois falava que era corta luz plástico super fino
4,Chegou atrasado mas está valendo
5,Otimo
5,Recomendo
2,NÃO RECEBI MEU RELOGIO E AINDA AGUARDO O MEU RELOGIO.
5,"muito bom, veio certinho"
1,"Não comprem essa película. Não cola. Veio ressecada a cola ou algo do tipo, atrapalha no touch screen."
5,"Produto foi entregue antes do prazo, parabéns super recomendo."
5,"Simplesmente lindo!!  Adorei o produto!!  Tamanho perfeito!!  Já comprei várias produtos, já faz anos que compro no baratheon !!"
5,- Produto bom e entrega rapida.
5,Recomendo
3,"Para uso caseiro, pois o material aparenta ser frágil e não acho que suporte em festas grandes."
1,"Gostaria de aber o que houve com a entrega do kit do jogo de lençol, pois ainda não recebi, foi entregue apenas o kit cobre leito. Desta forma, gostaria de saber o que aconteceu com o jogo de lençol?"
4,"produto mt bom,excelente."
1,Somente um foi entregue
5,obrigada
5,Comprei e meu pedido foi enviado antes do vencimento obrigado.
5,O produto foi enviado todo riscado mas deu para perceber que a loja nao teve a preocupação de enviar um produto sem avarias.. então devolvi.. 
5,Preço muito bom. Produto de qualidade. Entrega antes do prazo.
3,Depois de algum tempo da hora acertada e relógio atrasa
2,acabamento ruim...com rebarba...
1,O cabo carregador para tomada e carro nao foi entregue
5,Recomendo 
5,Tudo ok
1,"Já fiz compras pelo baratheon e tudo ocorreu bem. Só este pedido apresentou problemas e se não fosse atrás, jamais saberia da situação. A fatura já foi paga, não recebi o produto e nem uma satisfação."
4,"Embora eu tenha comprado o produto errado, ele foi entregue antes do prazo e em perfeito estado"
1,ProdutO errado e quebrado
1,"Ola boa noite , produto não foi entregue ?"
5,Estou muito satisfeito em compra pelo site da lannister.com pois todos os que já comprei até hoje e todos foram entregues dentro do prazo.  
1,"O chaveiro (15,00) é bacana mas o valor do frete (14,00) foi quase igual ao seu preço.O frete de uma TV 55' foi menos da metade Só comprei pq criança pediu p/ Natal. O prazo da entrega foi cumprido."
5,"Sim, recebi o produto correto, e no prazo estabelecido. A caixa estava perfeitamente lacrada e, quando aberta, tudo estava aparentemente normal. Todavia, não este o produto, mas creio que está tudo ok"
5,"Excelente produto, muito bem feito. "
5,Recebi o produto antes do prazo da entrega foi super rápido estou muito satisfeito 
2,Gostei mas veio com a mola de apoio das folhas quebrada de resto está perfeita 
5,Produto aprovado...
5,Exatamente como no anúncio .  Entrega rápida.  Muito satisfeito
3,O produto foi entregue em tempo mas ao tirar do pacote e abrir quebrou.
3,Nao recebi o produto
5,"fiquei super satisfeita com a aquisição de colares da amizade, são muito bonitos e bem acabados, minha netinha de 08 anos e as melhores amigas ficaram super felizes, obrigada pela entrega rápida."
5,"Loja aprovada, recomendaria pra outras pessoas...irei comprar novos produtos."
1,Ainda não foi entregue o produto Rádio portátil Sony
5,"Entrega rápida, veio bem embalado. Gostei muito do relógio."
2,"Recebi o copo, não recebi o kit pia"
5,Parabéns 
5,Nas duas últimas compras fiquei satisfeito.  Eu havia ficado anos sem comprar nas lannister porque havia sido atendido muito mal um uma compra de livro. Agora sei que posso voltar a confiar.
2,So recebi as capas das almofadas OS ADESIVOS AINDA NAO..E COMO MOSTRA AQUI JA FORAM SEPARADOS mas n recebi 
5,"Chegou antes do prazo, produto de boa qualidade e exatamente como descrito"
1,Cancelei o produto e mesmo assim me enviaram o produto
5,Produto ótimo com entrega realizada muito antes do previsto. Parabéns.
5,"Foi entregue antes do previsto, gerando ainda mais a minha satisfação.  Não tive problema ou dano algum com a entrega.    Recomendo! "
5,Amei minha compra..chegou antes do prazo.Acabamento dos quadros perfeito.  Parabéns lojas lannister e parceiros..
4,"Entrega no prazo mesmo com greve do correios, produto bem acondicionado. Excelente."
5,Muito bom!
5,Excelente preço e rápida entrega
1,"AGUARDO ENTREGA DO PRODUTO OU DEVOLUÇÃO DO VALOR- COMPROVADO EM 02 PARCELAS - A PRIMEIRA SERÁ PAGA EM 05/06/2018, NO CARTÃO DE CRÉDITO"
3,"NÃO RECEBI MEU PEDIDO AINDA , O PRAZO ERA ATÉ DIA 20/03/18. "
5,Muito bom som potente
4,bacana demais 
5,Ótima loja
